1198,250,1343,258,1342,275,1197,267,PANGKALPINANG
1197,274,1252,277,1251,294,1196,291,BINJAI
1196,297,1246,299,1245,316,1195,314,86301
1195,317,1328,324,1327,341,1194,334,MALUKU UTARA
366,203,503,210,502,227,365,220,VANYA HALIMAH
714,1066,867,1074,866,1094,713,1086,VANYA HALIMAH
135,365,247,371,246,386,135,380,VANYA HALIMAH
512,383,636,389,635,404,511,397,8824630410735907
642,390,705,393,704,407,641,404,LAKI-LAKI
729,394,765,396,764,410,729,408,BIMA
908,402,977,406,977,420,908,416,04-10-1973
983,405,1042,408,1041,422,982,419,KRISTEN
1082,410,1275,420,1274,434,1082,424,AKADEMI/DIPLOMA III/S. MUDA
1301,420,1344,423,1344,437,1301,434,BIDAN
122,666,167,668,167,682,121,680,KAWIN
260,672,386,679,385,693,259,686,KEPALA KELUARGA
433,680,462,682,461,696,432,694,WNI
948,705,1137,714,1136,730,947,720,R. AJIMAT SIMANJUNTAK, S.IP
1262,719,1384,726,1383,740,1262,733,ELVINA WAHYUDIN
134,387,220,392,219,406,134,402,AMI PRATIWI
511,405,634,411,634,426,510,419,8824636107745907
641,412,725,416,724,430,640,426,PEREMPUAN
728,416,835,421,834,435,728,430,PALANGKARAYA
907,424,976,427,976,441,906,438,21-07-1974
982,427,1041,430,1040,444,981,441,KRISTEN
1081,432,1195,438,1194,452,1080,446,SLTA/SEDERAJAT
1300,442,1361,445,1360,459,1300,456,NOTARIS
121,688,166,690,166,704,120,702,KAWIN
259,694,296,696,295,710,258,708,ISTRI
432,702,461,704,460,718,431,716,WNI
947,726,1059,732,1058,746,946,740,NAJIB WAHYUDIN
1261,741,1439,751,1439,765,1261,755,SUTAN JEFRI NASHIRUDDIN
133,409,256,416,255,430,132,424,PURWA GUNARTO
510,427,633,433,633,448,509,441,8824630903755907
639,434,703,437,702,451,639,448,LAKI-LAKI
727,438,765,440,764,454,726,452,BATU
906,446,975,449,974,463,905,460,09-03-1975
980,449,1040,452,1039,466,980,463,KRISTEN
1080,454,1148,457,1148,471,1079,468,STRATA III
1299,464,1344,466,1344,481,1298,478,POLISI
120,709,165,712,164,726,119,723,KAWIN
258,716,297,718,296,732,257,730,ANAK
431,724,460,726,459,740,430,738,WNI
945,748,1052,754,1051,768,945,762,VANYA HALIMAH
1260,763,1343,767,1343,781,1259,777,AMI PRATIWI
132,431,279,439,278,453,131,446,DR. REKSA SURYATMI
509,449,632,455,631,470,508,463,8824632407825907
638,455,701,459,701,473,638,469,LAKI-LAKI
726,460,809,464,808,478,726,474,PALEMBANG
905,468,974,471,974,485,905,482,24-07-1982
980,471,1039,474,1038,488,979,485,KRISTEN
1079,475,1226,483,1225,497,1079,489,TAMAT SD/SEDERAJAT
1298,486,1432,493,1431,507,1298,500,KARYAWAN SWASTA
119,731,164,734,164,748,118,745,KAWIN
257,738,296,740,296,754,256,752,ANAK
430,746,459,747,458,762,429,760,WNI
945,770,1051,776,1051,790,944,784,VANYA HALIMAH
1259,785,1343,789,1342,803,1259,799,AMI PRATIWI
131,453,295,462,294,476,130,467,TGK. JOHAN TARIHORAN
507,471,631,477,630,491,507,485,8824636003875907
637,477,721,482,721,496,636,491,PEREMPUAN
725,482,858,488,857,502,724,496,TIDORE KEPULAUAN
904,490,973,493,973,507,903,504,20-03-1987
979,493,1038,496,1037,510,978,507,KRISTEN
1078,497,1192,503,1191,517,1077,511,SLTA/SEDERAJAT
1297,508,1385,513,1384,527,1297,522,PENATA RIAS
118,753,210,758,209,772,117,767,BELUM KAWIN
256,760,295,762,295,776,255,774,ANAK
429,768,458,769,457,783,428,782,WNI
944,792,1050,798,1049,812,943,806,VANYA HALIMAH
1258,807,1342,811,1341,825,1258,821,AMI PRATIWI
130,475,224,480,223,494,129,489,ICHA PRATIWI
507,492,630,499,630,513,506,507,8824636505995907
636,499,721,504,720,518,636,513,PEREMPUAN
724,503,813,508,813,522,723,517,BANJARBARU
903,511,972,515,971,529,902,526,25-05-1999
977,515,1037,518,1036,532,977,529,KRISTEN
1077,519,1270,529,1270,543,1076,533,BELUM TAMAT SD/SEDERAJAT
1296,530,1384,534,1383,549,1295,544,PENATA RIAS
117,775,162,778,161,792,116,789,KAWIN
255,782,294,784,293,798,254,796,ANAK
428,790,457,791,456,805,427,804,WNI
942,814,1049,820,1048,834,942,828,VANYA HALIMAH
1257,829,1340,833,1340,847,1256,843,AMI PRATIWI
129,497,260,504,260,518,128,511,GABRIELLA WASITA
506,514,629,521,628,535,505,529,8824634301015907
635,521,719,526,719,540,635,535,PEREMPUAN
723,525,818,530,817,544,723,539,BANJARMASIN
902,533,971,537,971,551,902,547,03-01-2001
977,537,1019,539,1018,553,976,551,ISLAM
1076,541,1269,551,1268,565,1076,555,AKADEMI/DIPLOMA III/S. MUDA
1295,552,1357,555,1356,569,1295,566,SENIMAN
116,797,161,800,161,814,115,811,KAWIN
254,804,293,806,293,820,253,818,ANAK
427,812,456,813,455,827,426,826,WNI
942,836,1048,842,1047,856,941,850,VANYA HALIMAH
1256,851,1340,855,1339,869,1256,865,AMI PRATIWI
128,519,230,524,229,539,127,533,HANA NARPATI
504,536,628,543,627,557,504,551,8824631909105907
634,543,697,546,696,560,633,557,LAKI-LAKI
722,547,792,551,792,565,721,561,SUKABUMI
901,555,970,559,970,573,900,569,19-09-2010
976,559,1034,562,1033,576,975,573,KATOLIK
1075,563,1165,568,1165,582,1074,577,D-IV/STRATA I
1294,574,1374,578,1373,592,1294,588,WARTAWAN
115,819,160,821,160,835,114,833,KAWIN
253,825,292,828,292,842,252,839,ANAK
426,834,455,835,454,849,425,848,WNI
941,858,1047,864,1046,878,940,872,VANYA HALIMAH
1255,873,1339,877,1338,891,1255,887,AMI PRATIWI
127,541,333,551,332,568,126,557,RAHMAN ADRIANSYAH, M.KOM.
504,558,627,565,627,579,503,573,8824635502135907
633,565,718,569,717,583,633,579,PEREMPUAN
722,569,834,575,833,589,721,583,PANGKALPINANG
900,577,970,581,969,595,900,591,15-02-2013
975,581,1034,584,1033,598,974,595,KRISTEN
1074,585,1226,593,1225,607,1074,599,TIDAK/BELUM SEKOLAH
1294,596,1397,601,1396,615,1293,610,TIDAK BEKERJA
114,841,206,846,206,860,113,855,BELUM KAWIN
252,847,292,849,291,863,251,861,ANAK
425,856,454,857,453,871,425,870,WNI
940,880,1046,885,1046,900,939,894,VANYA HALIMAH
1255,895,1338,899,1337,913,1254,909,AMI PRATIWI
126,563,261,570,260,584,125,577,VANYA MANULLANG
503,580,626,587,625,601,502,595,8824635810215907
632,587,716,591,716,605,632,601,PEREMPUAN
720,591,757,593,756,607,720,605,TUAL
899,599,968,603,968,617,898,613,18-10-2021
974,603,1033,606,1032,620,973,617,KRISTEN
1073,607,1267,617,1266,631,1073,621,BELUM TAMAT SD/SEDERAJAT
1292,618,1335,620,1335,634,1292,632,BIDAN
113,863,158,865,158,879,112,877,KAWIN
251,869,290,871,290,885,250,883,ANAK
424,877,453,879,452,893,423,892,WNI
939,902,1045,907,1044,921,938,916,VANYA HALIMAH
1253,917,1337,921,1336,935,1253,931,AMI PRATIWI
334,935,431,940,430,960,333,954,04-09-2022
