1194,956,1490,941,1491,966,1195,981,A DINAS KEPENUDUDUKAN DAN
727,985,911,978,912,1000,728,1006,KEPALA KELUARGA
161,1012,241,1009,242,1026,162,1029,LEMBAR
727,985,911,978,912,1000,728,1006,KEPALA KELUARGA
374,1003,530,998,531,1018,374,1023,I.Kepala Keluarga
1239,978,1383,971,1383,993,1240,999,CATATAN SIPIL
371,1025,421,1023,422,1046,372,1048,II.RT
369,1054,529,1049,529,1069,370,1074,III.Desa/Kelurahan
372,1079,492,1074,493,1093,373,1097,IV.Kecamatan
748,1099,907,1092,909,1114,749,1121,Tanda Tangan/Cap Jempol
1159,1059,1470,1045,1471,1071,1160,1085,Drs. PANCARIA SEMBIRING, MDA
1213,1082,1438,1072,1438,1092,1213,1102,NIP.19601027198703 1 006
1288,80,1520,71,1521,100,1289,106,K 2932828348082
584,185,992,171,993,207,585,221,No. 2932829046522151
328,265,531,258,532,275,329,282,GG. PASIR KOJA NO. 164
329,291,349,290,349,307,330,308,-/-
330,317,407,314,408,331,331,334,MANADO
1171,214,1258,211,1259,228,1171,231,BANDUNG
1172,238,1269,234,1270,252,1172,255,MEULABOH
1172,261,1224,259,1224,276,1173,278,44784
1173,281,1323,276,1324,293,1174,299,SULAWESI BARAT
327,239,473,234,474,252,328,257,CHELSEA ASTUTI
754,1079,917,1074,918,1093,755,1099,CHELSEA ASTUTI
109,424,227,420,228,434,110,438,CHELSEA ASTUTI
491,408,616,404,616,419,491,423,2932822703864482
622,404,686,401,686,416,623,418,LAKI-LAKI
711,400,825,396,825,410,711,414,PANGKALPINANG
892,393,962,390,962,404,892,407,27-03-1986
967,389,1013,388,1013,402,968,404,HINDU
1068,385,1137,383,1138,397,1068,399,STRATA III
1290,376,1332,375,1332,389,1290,391,PILOT
122,728,168,726,169,740,123,742,KAWIN
262,722,389,718,390,732,263,736,KEPALA KELUARGA
437,715,467,714,467,728,438,729,WNI
958,694,1049,691,1049,705,959,708,CARLA UTAMI
1277,681,1389,677,1390,692,1277,695,NABILA BUDIMAN
110,446,259,441,259,455,111,461,MARIA MANGUNSONG
491,430,617,426,617,441,492,445,2932824305954482
623,426,708,423,709,437,623,440,PEREMPUAN
712,422,750,421,751,435,712,437,BATU
893,415,963,412,963,426,893,429,03-05-1995
968,412,1013,410,1014,424,969,426,HINDU
1069,407,1264,400,1265,415,1069,421,BELUM TAMAT SD/SEDERAJAT
1291,399,1352,396,1352,411,1291,413,PENSIUN
123,750,169,748,170,763,124,764,KAWIN
263,744,300,743,301,757,263,758,ISTRI
438,737,467,736,468,750,439,751,WNI
959,716,1121,711,1122,725,960,731,TGK. PUSPA KUSMAWATI
1278,703,1469,697,1470,713,1278,719,DR. ASMADI KURNIAWAN, S.E.
111,468,253,463,254,478,112,483,LASMANTO PERMADI
492,453,617,448,618,463,493,467,2932820104984482
624,448,687,446,688,460,624,462,LAKI-LAKI
712,445,806,441,806,456,713,459,YOGYAKARTA
893,437,963,434,964,449,894,451,01-04-1998
969,434,1014,432,1015,446,969,448,HINDU
1070,429,1135,427,1136,441,1070,444,STRATA II
1291,421,1383,418,1384,432,1292,435,WIRASWASTA
124,772,170,771,171,785,124,786,KAWIN
264,766,304,765,304,779,264,781,ANAK
439,759,468,758,469,773,439,774,WNI
960,739,1073,735,1074,749,960,753,CHELSEA ASTUTI
1278,726,1422,721,1423,735,1279,740,MARIA MANGUNSONG
112,490,296,484,296,500,112,507,SUTAN OMAR NURAINI, S.E.
493,475,618,471,619,485,493,490,2932822710014482
624,470,688,468,689,482,625,484,LAKI-LAKI
714,467,828,463,828,477,714,481,PANGKALPINANG
895,459,965,457,965,471,895,473,27-10-2001
970,456,1029,454,1030,468,971,470,BUDDHA
1071,452,1186,448,1187,462,1071,466,SLTA/SEDERAJAT
1293,443,1336,441,1337,456,1293,457,BIDAN
125,794,219,791,219,805,126,809,BELUM KAWIN
265,789,305,787,305,801,265,803,ANAK
440,782,469,781,470,795,441,796,WNI
961,761,1074,757,1075,771,962,775,CHELSEA ASTUTI
1280,748,1424,743,1424,757,1280,762,MARIA MANGUNSONG
113,513,204,509,205,524,113,527,EVA PUSPITA
494,497,619,493,619,507,494,512,2932824109064482
625,492,710,490,711,504,626,507,PEREMPUAN
714,489,788,486,788,501,715,503,PAREPARE
895,481,965,479,966,493,896,495,01-09-2006
971,478,1031,476,1031,490,971,492,KRISTEN
1072,474,1266,467,1267,481,1072,488,AKADEMI/DIPLOMA III/S. MUDA
1293,465,1426,461,1427,475,1294,479,PETERNAKNELAYAN
126,817,220,813,220,827,126,831,BELUM KAWIN
266,811,306,809,306,824,266,825,ANAK
441,804,470,803,471,817,441,818,WNI
962,783,1075,779,1076,793,962,797,CHELSEA ASTUTI
1280,770,1424,765,1425,779,1281,784,MARIA MANGUNSONG
360,981,459,977,459,997,361,1000,04-10-2015
