107,417,287,414,287,425,107,428,CUT PADMA SIMANJUNTAK
493,408,617,406,617,417,494,419,7409632809704662
626,406,688,405,688,415,627,416,LAKI-LAKI
716,404,789,402,789,413,717,414,BENGKULU
900,399,967,398,967,408,900,409,28-09-1970
976,397,1032,396,1033,407,976,408,BUDDHA
1078,395,1225,392,1225,402,1078,405,TAMAT SD/SEDERAJAT
1303,390,1367,389,1367,399,1303,400,PENJAHIT
115,725,158,724,158,735,115,735,KAWIN
256,722,382,719,382,730,257,732,KEPALA KELUARGA
434,718,460,717,460,727,434,728,WNI
962,706,1090,703,1090,714,962,716,PARMAN GUNAWAN
1285,698,1474,695,1474,705,1285,709,PUTI CHELSEA HUTAGALUNG
107,439,279,436,279,449,108,452,DR. KAMILA WACANA, S.T.
494,430,617,428,617,439,494,441,7409635806714662
627,428,710,427,710,437,627,438,PEREMPUAN
717,426,809,424,810,435,717,436,SAWAHLUNTO
900,422,968,420,968,431,900,432,18-06-1971
977,420,1033,419,1033,429,977,430,BUDDHA
1079,417,1273,414,1274,424,1079,427,BELUM TAMAT SD/SEDERAJAT
1304,412,1437,410,1437,420,1304,423,KARYAWAN SWASTA
115,747,158,747,158,757,115,758,KAWIN
257,744,291,743,291,754,257,754,ISTRI
434,740,460,740,461,750,435,750,WNI
962,728,1158,725,1159,737,962,740,TGK. DARIJAN WINARSIH, M.TI.
1285,721,1385,719,1386,729,1285,731,LUTFAN TAMBA
107,462,242,460,242,472,108,474,AMI MUSTOFA, M.AK
494,453,617,451,618,462,494,464,7409632207764662
627,451,688,450,689,460,627,461,LAKI-LAKI
717,449,761,448,761,458,717,459,TEGAL
901,444,968,443,968,453,901,454,22-07-1976
977,442,1033,441,1033,452,977,453,BUDDHA
1079,440,1142,438,1142,449,1079,450,STRATA II
1303,435,1367,434,1367,444,1304,445,AKUNTAN
115,770,207,768,207,779,116,780,BELUM KAWIN
257,767,294,766,294,776,257,777,ANAK
435,763,461,762,461,772,435,773,WNI
963,751,1136,748,1136,758,963,761,CUT PADMA SIMANJUNTAK
1285,743,1451,740,1451,752,1286,755,DR. KAMILA WACANA, S.T.
108,484,286,481,286,494,108,497,DRS. UNJANI YUNIAR, M.M.
495,475,618,473,618,484,495,486,7409637007784662
628,473,710,472,711,482,628,483,PEREMPUAN
718,471,802,470,802,480,718,481,MOJOKERTO
901,466,969,465,969,476,902,477,30-07-1978
978,465,1034,464,1034,474,978,475,BUDDHA
1080,462,1193,460,1193,470,1080,472,SLTA/SEDERAJAT
1305,457,1391,456,1391,466,1305,468,PENATA RIAS
116,792,160,792,160,802,117,803,KAWIN
258,789,294,788,295,799,258,799,ANAK
436,785,462,785,462,795,436,795,WNI
963,773,1137,770,1137,780,964,783,CUT PADMA SIMANJUNTAK
1286,766,1452,763,1452,775,1287,778,DR. KAMILA WACANA, S.T.
109,507,284,504,285,516,109,519,SOLEH FIRMANSYAH, M.M.
495,498,618,496,618,507,495,509,7409635108884662
628,496,711,494,711,504,628,506,PEREMPUAN
718,494,851,491,851,502,719,504,TIDORE KEPULAUAN
902,489,969,488,969,498,902,499,11-08-1988
978,487,1035,486,1036,497,978,498,KRISTEN
1080,484,1194,483,1194,493,1081,495,SLTP/SEDERAJAT
1305,480,1392,478,1392,489,1305,490,DOKTER GIGI
117,815,160,814,160,824,117,825,KAWIN
258,811,295,811,295,821,258,822,ANAK
436,807,462,807,462,817,436,818,WNI
964,796,1137,793,1137,803,964,806,CUT PADMA SIMANJUNTAK
1287,788,1452,785,1452,797,1287,800,DR. KAMILA WACANA, S.T.
110,529,220,527,220,538,110,540,RAHAYU JAILANI
496,520,619,518,619,529,496,531,7409630707934662
629,518,690,517,690,527,629,528,LAKI-LAKI
719,516,762,515,763,526,719,526,TEGAL
902,511,970,510,970,521,902,522,07-07-1993
979,510,1035,509,1035,519,979,520,BUDDHA
1081,507,1170,505,1170,516,1081,517,D-IV/STRATA I
1305,502,1362,501,1362,512,1305,513,ARSITEK
117,837,208,836,209,846,117,848,BELUM KAWIN
258,834,295,833,295,844,258,844,ANAK
436,830,462,830,463,840,437,840,WNI
964,818,1137,815,1138,825,964,828,CUT PADMA SIMANJUNTAK
1287,811,1453,808,1453,820,1287,823,DR. KAMILA WACANA, S.T.
110,552,229,550,229,561,110,563,TASDIK HASANAH
496,543,619,541,620,551,496,554,7409636504984662
629,541,712,539,712,549,629,551,PEREMPUAN
720,538,856,536,856,546,720,549,PADANG SIDEMPUAN
903,534,971,533,971,543,903,544,25-04-1998
980,532,1036,531,1036,542,980,542,KATOLIK
1082,529,1234,527,1234,537,1082,540,TIDAK/BELUM SEKOLAH
1306,525,1365,524,1365,534,1307,535,NOTARIS
118,860,209,858,209,869,118,870,BELUM KAWIN
259,856,296,856,296,866,259,867,ANAK
437,852,463,852,463,862,437,863,WNI
965,841,1138,837,1138,848,965,851,CUT PADMA SIMANJUNTAK
1288,833,1453,830,1454,842,1288,845,DR. KAMILA WACANA, S.T.
110,574,219,572,219,583,110,585,KAMAL HIDAYAT
497,565,620,563,620,574,497,576,7409632309014662
630,563,691,562,691,572,630,573,LAKI-LAKI
720,561,811,559,811,570,720,571,PAYAKUMBUH
903,556,971,555,971,566,904,567,23-09-2001
980,555,1036,554,1036,564,980,565,BUDDHA
1082,552,1234,549,1234,560,1082,562,TIDAK/BELUM SEKOLAH
1307,547,1407,545,1407,556,1307,557,BURUH HARIAN
118,882,210,881,210,891,119,893,BELUM KAWIN
260,879,296,878,297,889,260,889,ANAK
438,875,464,874,464,885,438,885,WNI
965,863,1139,860,1139,870,966,873,CUT PADMA SIMANJUNTAK
1288,856,1454,853,1454,865,1289,868,DR. KAMILA WACANA, S.T.
111,597,232,595,232,605,111,608,ELLIS SAEFULLAH
497,588,621,586,621,596,498,599,7409631310014662
630,585,692,584,692,595,631,596,LAKI-LAKI
721,583,792,582,792,593,721,594,PAREPARE
904,579,972,578,972,588,904,589,13-10-2001
981,577,1058,576,1058,586,981,587,KONGHUCU
1083,574,1172,573,1172,583,1083,585,D-IV/STRATA I
1308,570,1410,568,1410,578,1308,580,PERDAGANGAN
119,905,210,903,211,914,119,915,BELUM KAWIN
260,901,297,901,297,911,261,912,ANAK
438,897,465,897,465,907,439,908,WNI
966,885,1139,882,1140,893,967,896,CUT PADMA SIMANJUNTAK
1289,878,1455,875,1455,887,1289,890,DR. KAMILA WACANA, S.T.
351,985,447,984,447,998,351,1000,29-01-2012
