665,682,703,681,704,699,666,700,(12)
845,675,882,674,882,692,845,693,(13)
1089,666,1128,664,1129,682,1090,684,(14)
1402,654,1441,652,1441,671,1402,672,(15)
437,658,584,653,585,674,438,679,Kewarganegaraan
1084,645,1130,643,1131,663,1084,665,Ayah
1405,631,1435,630,1436,649,1406,651,Ibu
140,682,237,679,238,696,141,699,Perkawinan
279,676,409,672,410,689,280,694,Dalam Keluarga
637,665,730,662,730,678,638,681,No. Paspor
791,657,933,650,933,670,792,677,No. KITAS/KITAP
160,986,332,980,333,1000,161,1006,Dikeluarkan Tanggal
1194,956,1490,941,1491,966,1195,981,A DINAS KEPENUDUDUKAN DAN
727,985,911,978,912,1000,728,1006,KEPALA KELUARGA
161,1012,241,1009,242,1026,162,1029,LEMBAR
727,985,911,978,912,1000,728,1006,KEPALA KELUARGA
374,1003,530,998,531,1018,374,1023,I.Kepala Keluarga
1239,978,1383,971,1383,993,1240,999,CATATAN SIPIL
371,1025,421,1023,422,1046,372,1048,II.RT
369,1054,529,1049,529,1069,370,1074,III.Desa/Kelurahan
370,1079,492,1074,493,1093,370,1097,IV.Kecamatan
748,1099,907,1092,909,1114,749,1121,Tanda Tangan/Cap Jempol
1159,1059,1470,1045,1471,1071,1160,1085,Drs. PANCARIA SEMBIRING, MDA
1213,1082,1438,1072,1438,1092,1213,1102,NIP.19601027198703 1 006
1288,80,1513,73,1514,94,1289,106,K 3153209062953
584,185,991,172,992,201,585,221,No. 3153207132266096
330,267,533,260,534,273,331,280,GANG LEMBONG NO. 415
331,293,347,292,348,305,332,305,-/-
332,318,416,315,416,328,332,331,BANDUNG
1173,216,1252,213,1253,226,1173,229,TARAKAN
1174,240,1278,236,1278,249,1174,252,BALIKPAPAN
1174,263,1222,261,1222,274,1175,276,15272
1175,283,1267,280,1268,293,1175,296,BENGKULU
329,241,557,233,557,248,330,256,SATYA MEGANTARA, S.KOM
756,1081,1013,1072,1013,1089,757,1098,SATYA MEGANTARA, S.KOM
111,426,293,419,294,432,112,438,SATYA MEGANTARA, S.KOM
492,410,614,406,614,416,493,421,3153200212830397
624,405,684,403,685,414,624,416,LAKI-LAKI
713,402,783,399,784,410,713,412,SURABAYA
894,394,960,392,961,402,894,404,02-12-1983
969,391,1025,389,1025,399,969,401,KATOLIK
1070,387,1262,380,1262,390,1070,397,BELUM TAMAT SD/SEDERAJAT
1292,378,1392,375,1393,385,1292,388,TIDAK BEKERJA
124,729,167,728,167,738,125,740,KAWIN
264,724,388,719,388,730,264,734,KEPALA KELUARGA
439,717,465,716,465,726,440,727,WNI
960,696,1064,692,1064,702,961,706,YOGA MANDALA
1279,683,1486,676,1487,688,1279,695,R. BAKIONO MANULLANG, S.KOM
112,448,272,442,272,455,113,460,R. DARIATI ARYANI, M.M.
493,432,615,428,615,439,494,443,3153205707930397
625,428,706,425,707,435,625,438,PEREMPUAN
713,424,805,421,806,431,714,434,BANJARMASIN
894,416,961,414,961,424,895,427,17-07-1993
970,413,1046,411,1047,421,970,424,KONGHUCU
1071,409,1182,405,1183,415,1071,419,SLTA/SEDERAJAT
1292,400,1363,398,1363,408,1292,411,APOTEKER
125,752,168,750,168,760,125,762,KAWIN
265,746,298,745,299,755,265,756,ISTRI
440,739,466,738,466,748,440,749,WNI
961,718,1076,714,1076,724,961,728,HASNA NAJMUDIN
1280,705,1463,699,1463,711,1280,717,DRG. SAIFUL GUNAWAN, S.E.
113,470,204,467,205,477,113,481,JAIS WACANA
494,454,616,450,616,461,494,465,3153206406960397
625,450,707,447,707,457,626,460,PEREMPUAN
714,446,779,444,779,454,715,456,MATARAM
895,439,962,436,962,447,896,449,24-06-1996
971,436,1026,434,1026,444,971,446,KATOLIK
1071,431,1159,428,1160,438,1072,441,D-IV/STRATA I
1293,422,1340,421,1341,431,1294,433,PETANI
126,774,168,772,169,783,126,784,KAWIN
265,768,299,767,300,777,266,778,ISTRI
441,761,467,760,467,770,441,771,WNI
962,740,1080,736,1081,746,962,750,VIMAN SIHOMBING
1280,727,1427,722,1427,734,1281,739,HJ. DIAN RAJATA, M.PD
114,492,223,488,224,499,114,503,ELVINA HIDAYAT
495,477,616,472,617,483,495,487,3153205301060397
626,472,708,469,708,479,627,482,PEREMPUAN
715,468,750,467,750,477,716,479,PALU
896,461,963,458,963,469,897,471,13-01-2006
972,458,1011,456,1011,467,972,468,ISLAM
1073,453,1217,448,1218,458,1073,464,TAMAT SD/SEDERAJAT
1294,445,1426,440,1426,450,1295,455,KARYAWAN SWASTA
127,796,217,793,217,803,127,806,BELUM KAWIN
266,790,303,789,303,799,267,801,ANAK
442,783,468,782,468,793,442,793,WNI
963,762,1139,756,1139,768,963,774,SATYA MEGANTARA, S.KOM
1282,750,1436,744,1436,756,1282,761,R. DARIATI ARYANI, M.M.
114,514,210,511,210,522,115,525,WARSA HAKIM
496,499,617,495,618,505,496,509,3153201712090397
627,494,687,492,688,502,627,504,LAKI-LAKI
716,491,800,488,800,498,717,501,BUKITTINGGI
897,483,964,481,964,491,898,493,17-12-2009
973,480,1028,478,1028,488,973,490,BUDDHA
1073,476,1223,470,1224,480,1074,486,TIDAK/BELUM SEKOLAH
1295,467,1404,463,1404,473,1296,477,PENATA BUSANA
128,818,218,815,218,825,128,828,BELUM KAWIN
267,812,303,811,304,821,267,823,ANAK
443,805,468,805,469,815,443,816,WNI
964,785,1139,778,1140,790,964,797,SATYA MEGANTARA, S.KOM
1282,772,1437,766,1437,778,1283,784,R. DARIATI ARYANI, M.M.
116,536,200,534,200,545,116,548,SIDIQ UWAIS
497,521,618,517,619,527,497,532,3153206406140397
628,516,710,514,710,524,629,527,PEREMPUAN
716,513,765,511,765,521,717,523,AMBON
898,505,965,503,965,513,898,515,24-06-2014
973,502,1015,501,1015,511,974,512,HINDU
1074,498,1219,493,1219,503,1074,508,TAMAT SD/SEDERAJAT
1296,489,1375,486,1376,496,1296,499,KONSULTAN
128,840,219,837,219,847,129,851,BELUM KAWIN
268,835,304,833,305,844,268,845,ANAK
444,828,469,827,470,837,444,838,WNI
964,807,1140,801,1141,813,965,819,SATYA MEGANTARA, S.KOM
1283,794,1371,791,1371,801,1283,804,JAIS WACANA
362,982,457,979,457,993,362,997,21-01-2022
