454,381,566,377,566,387,454,391,9401782107784217
575,377,630,375,630,384,575,386,LAKI-LAKI
656,374,743,371,744,380,657,383,PURWOKERTO
823,366,884,364,884,374,823,376,21-07-1978
892,364,928,362,929,372,893,373,ISLAM
985,360,1024,358,1024,368,985,369,D-I/D-II
1189,352,1267,349,1268,358,1189,361,PENATA RIAS
115,675,154,674,154,683,115,684,KAWIN
243,670,357,666,358,675,244,679,KEPALA KELUARGA
405,663,428,662,429,672,405,673,WNI
884,644,982,641,982,650,884,653,MARAS UYAINAH
1177,632,1323,627,1323,638,1178,643,JAKA SALAHUDIN, S.KOM
103,416,207,412,207,422,104,426,AYU MARDHIYAH
454,401,566,398,567,407,455,411,9401786802814217
575,397,650,395,651,404,576,407,PEREMPUAN
657,394,699,392,699,402,657,403,SOLOK
824,387,885,385,885,394,824,396,28-02-1981
893,384,929,383,929,392,893,393,ISLAM
985,380,1161,374,1162,383,986,389,AKADEMI/DIPLOMA III/S. MUDA
1189,372,1247,370,1247,379,1190,381,AKUNTAN
116,695,155,694,155,703,116,705,KAWIN
244,690,275,689,276,698,244,699,ISTRI
405,684,429,683,429,692,406,693,WNI
885,664,1017,660,1018,671,885,675,JELITA WINARNO, M.M.
1178,653,1352,646,1352,658,1178,664,T. KAMIDIN LATUPONO, S.KED
334,908,421,905,421,918,334,921,08-12-2017
