137,636,225,632,226,647,138,651,Perkawinan
263,628,382,622,382,638,264,644,Dalam Keluarga
589,612,673,608,673,623,590,627,No. Paspor
728,603,857,594,858,613,730,621,No. KITAS/KITAP
160,912,317,904,318,922,161,930,Dikeluarkan Tanggal
1100,868,1368,850,1369,872,1101,891,A DINAS KEPENUDUDUKAN DAN
676,902,843,893,844,912,677,921,KEPALA KELUARGA
161,936,234,932,235,947,162,951,LEMBAR
676,902,843,893,844,912,677,921,KEPALA KELUARGA
355,924,497,917,498,935,355,942,I.Kepala Keluarga
1141,887,1271,879,1272,898,1142,907,CATATAN SIPIL
353,944,398,941,399,962,354,965,II.RT
351,971,496,963,497,981,352,989,III.Desa/Kelurahan
352,993,463,987,464,1004,353,1010,IV.Kecamatan
696,1005,841,997,842,1016,698,1025,Tanda Tangan/Cap Jempol
1069,963,1351,944,1353,968,1071,986,Drs. PANCARIA SEMBIRING, MDA
1118,982,1323,970,1324,988,1119,1000,NIP.19601027198703 1 006
1171,70,1374,60,1375,80,1173,94,K 8364305731879
533,177,902,159,904,185,535,209,No. 8364305901500410
303,255,478,246,478,258,304,267,GANG SUKAJADI NO. 65
305,279,343,277,344,289,305,291,06/09
306,302,385,298,386,310,306,314,PARIAMAN
1068,196,1226,187,1227,199,1069,207,PADANG SIDEMPUAN
1069,217,1111,215,1111,227,1070,229,BATU
1071,238,1114,236,1114,248,1071,250,42622
1072,257,1147,253,1148,265,1072,269,LAMPUNG
302,232,417,226,418,238,303,244,TANIA WIBOWO
704,989,834,982,835,995,704,1002,TANIA WIBOWO
107,403,199,398,199,408,107,413,TANIA WIBOWO
453,383,564,377,564,387,454,393,8364300305828377
572,377,627,374,628,383,573,386,LAKI-LAKI
653,372,754,367,755,376,654,381,TANJUNGPINANG
818,362,878,359,878,368,818,372,03-05-1982
886,358,922,356,922,366,887,368,ISLAM
978,353,1037,350,1038,359,978,362,STRATA III
1179,341,1236,338,1236,348,1179,351,AKUNTAN
123,679,162,677,163,687,124,689,KAWIN
250,672,363,666,363,675,251,681,KEPALA KELUARGA
410,663,433,661,433,671,410,672,WNI
883,635,1042,627,1043,638,883,646,SUTAN TIRTA WIJAYA, M.PD
1172,619,1262,614,1262,623,1173,628,NADIA HASTUTI
108,423,268,415,269,426,109,435,IR. PUPUT NATSIR, S.FARM
454,403,565,397,565,407,455,413,8364304812888377
574,397,648,393,648,402,574,406,PEREMPUAN
654,392,707,390,708,399,655,402,SORONG
819,383,879,379,880,389,819,392,08-12-1988
887,379,923,377,923,386,888,388,ISLAM
978,373,1152,364,1152,373,979,382,AKADEMI/DIPLOMA III/S. MUDA
1180,362,1270,357,1270,366,1181,371,BURUH HARIAN
124,699,163,697,164,707,125,709,KAWIN
251,692,282,690,283,700,252,701,ISTRI
411,683,434,682,434,691,411,692,WNI
884,656,989,650,990,659,884,665,GANGSA MARYATI
1173,639,1304,632,1305,643,1174,650,ENDRA SAPTONO, S.H.
109,444,291,434,291,445,110,455,SUTAN IBRANI HUTAPEA, M.AK
455,423,566,418,566,427,456,433,8364302207998377
575,417,629,414,630,424,575,426,LAKI-LAKI
655,412,705,410,706,419,656,422,KUPANG
820,403,880,399,881,409,820,412,22-07-1999
888,399,924,397,924,406,889,408,ISLAM
980,393,1059,389,1060,398,980,402,D-IV/STRATA I
1181,382,1239,379,1240,388,1182,391,PERAWAT
125,720,207,715,208,725,126,729,BELUM KAWIN
252,712,285,710,286,720,253,721,ANAK
412,703,435,702,436,711,412,712,WNI
885,676,974,671,975,680,885,685,TANIA WIBOWO
1174,659,1329,651,1330,662,1175,670,IR. PUPUT NATSIR, S.FARM
110,464,216,458,217,468,110,473,ALIKA ANGGRAINI
456,444,567,438,567,447,457,453,8364304501108377
576,437,650,433,650,443,576,447,PEREMPUAN
657,433,758,427,758,437,657,442,TANJUNGPINANG
821,423,882,420,882,429,822,432,05-01-2010
890,419,925,417,926,426,890,428,ISLAM
981,413,1113,406,1113,416,982,422,TAMAT SD/SEDERAJAT
1182,402,1247,398,1247,408,1183,411,APOTEKER
127,740,209,735,209,745,127,749,BELUM KAWIN
253,732,287,731,287,740,254,742,ANAK
413,723,436,722,437,731,414,732,WNI
886,696,976,691,976,701,887,705,TANIA WIBOWO
1176,679,1331,671,1331,682,1176,690,IR. PUPUT NATSIR, S.FARM
343,906,430,901,430,914,344,918,25-11-2012
