107,417,285,414,285,426,107,430,KAREN MAHESWARA, S.GZ
493,408,617,406,617,417,494,419,1379220806766499
626,406,688,405,688,415,627,416,LAKI-LAKI
716,404,811,402,811,412,717,414,KOTAMOBAGU
900,399,967,398,967,408,900,409,08-06-1976
976,397,1054,396,1054,406,976,408,KONGHUCU
1078,395,1145,393,1145,404,1078,405,STRATA III
1303,390,1342,389,1342,399,1303,400,PILOT
115,725,158,724,158,735,115,735,KAWIN
256,722,382,719,382,730,257,732,KEPALA KELUARGA
434,718,460,717,460,727,434,728,WNI
962,706,1122,703,1123,715,962,718,PARAMITA HARIYAH, S.H.
1285,698,1383,696,1383,707,1285,709,PRABU SINAGA
107,439,298,436,298,449,108,452,R.M. ASWANI HARYANTI, S.E.
494,430,617,428,617,439,494,441,1379224905776499
627,428,710,427,710,437,627,438,PEREMPUAN
717,426,786,425,787,435,717,436,TOMOHON
900,422,968,420,968,431,900,432,09-05-1977
977,420,1054,418,1054,429,977,430,KONGHUCU
1079,417,1225,414,1225,425,1079,427,TAMAT SD/SEDERAJAT
1304,412,1346,411,1346,422,1304,423,POLISI
115,747,158,747,158,757,115,758,KAWIN
257,744,291,743,291,754,257,754,ISTRI
434,740,460,740,461,750,435,750,WNI
962,728,1151,725,1151,737,962,740,PUTI SALWA PRASASTA, S.PD
1285,721,1406,719,1407,729,1285,731,MULYA HARYANTO
108,462,222,460,222,471,108,473,WARDAYA HALIM
494,453,617,451,618,462,494,464,1379224408786499
627,451,710,449,710,459,627,461,PEREMPUAN
717,449,773,448,773,458,717,459,KUPANG
901,444,968,443,968,453,901,454,04-08-1978
977,442,1054,441,1055,451,977,453,KONGHUCU
1079,440,1142,438,1142,449,1079,450,STRATA II
1304,435,1391,433,1391,444,1304,445,DOKTER GIGI
115,770,159,769,159,779,116,780,KAWIN
257,767,291,766,291,776,257,777,ISTRI
435,763,461,762,461,772,435,773,WNI
963,751,1085,748,1086,759,963,761,IR. MALA WINARNO
1285,743,1441,740,1441,751,1286,754,IR. GANDEWA SANTOSO
108,484,220,482,220,493,108,495,KARTIKA FARIDA
495,475,618,473,618,484,495,486,1379224309796499
628,473,710,472,711,482,628,483,PEREMPUAN
718,471,786,470,787,480,718,481,SUKABUMI
901,466,969,465,969,476,902,477,03-09-1979
978,465,1055,463,1055,474,978,475,KONGHUCU
1080,462,1193,460,1193,470,1080,472,SLTA/SEDERAJAT
1305,457,1347,456,1348,467,1305,468,POLISI
116,792,160,792,160,802,117,803,KAWIN
258,789,292,788,292,799,258,799,ISTRI
436,785,462,785,462,795,436,795,WNI
963,773,1087,771,1087,781,964,783,GANDI WULANDARI
1286,766,1387,764,1387,774,1286,776,MAYA RAHIMAH
109,507,280,504,281,515,109,518,T. DARUNA NASHIRUDDIN
495,498,618,496,618,507,495,509,1379222211906499
628,496,689,494,689,505,628,506,LAKI-LAKI
718,494,779,492,779,503,719,504,CIREBON
902,489,969,488,969,498,902,499,22-11-1990
978,487,1056,486,1056,496,978,498,KONGHUCU
1080,485,1274,481,1274,491,1080,495,AKADEMI/DIPLOMA III/S. MUDA
1305,480,1436,477,1436,488,1305,490,PETERNAKNELAYAN
117,815,160,814,160,824,117,825,KAWIN
258,811,295,811,295,821,258,822,ANAK
436,807,462,807,462,817,436,818,WNI
964,796,1135,793,1135,805,964,808,KAREN MAHESWARA, S.GZ
1287,788,1396,786,1396,797,1287,798,WARDAYA HALIM
110,529,258,527,258,539,110,542,OPUNG PRATIWI, S.PD
496,520,619,518,619,529,496,531,1379221601986499
629,518,690,517,690,527,629,528,LAKI-LAKI
719,516,791,515,791,525,719,526,MAKASSAR
902,511,970,510,970,521,902,522,16-01-1998
979,510,1056,508,1056,519,979,520,KONGHUCU
1081,507,1227,504,1228,515,1081,517,TAMAT SD/SEDERAJAT
1306,502,1447,500,1447,510,1306,513,PELAJAR/MAHASISWA
117,837,160,837,160,847,117,848,KAWIN
258,834,295,833,295,844,258,844,ANAK
436,830,462,830,463,840,437,840,WNI
964,818,1136,815,1136,827,964,830,KAREN MAHESWARA, S.GZ
1287,811,1396,809,1397,819,1287,821,WARDAYA HALIM
110,552,274,549,274,560,110,563,PUTI ZELAYA WAHYUDIN
496,543,619,541,620,551,496,554,1379225601066499
629,541,712,539,712,549,629,551,PEREMPUAN
720,538,792,537,792,548,720,549,BENGKULU
903,534,971,533,971,543,903,544,16-01-2006
980,532,1057,531,1057,541,980,542,KONGHUCU
1082,529,1195,527,1195,538,1082,540,SLTA/SEDERAJAT
1306,525,1375,523,1375,534,1307,535,PSIKOLOG
118,860,161,859,161,869,118,870,KAWIN
259,856,296,856,296,866,259,867,ANAK
437,852,463,852,463,862,437,863,WNI
965,841,1136,838,1137,850,965,853,KAREN MAHESWARA, S.GZ
1288,833,1397,831,1397,842,1288,843,WARDAYA HALIM
110,574,256,572,256,584,111,587,HASIM DAMANIK, S.PT
497,565,620,563,620,574,497,576,1379220510076499
630,563,691,562,691,572,630,573,LAKI-LAKI
720,561,792,560,793,570,720,571,MAKASSAR
903,556,971,555,971,566,904,567,05-10-2007
980,555,1057,553,1057,564,980,565,KONGHUCU
1082,552,1149,551,1149,561,1082,562,STRATA III
1307,547,1394,546,1394,556,1307,557,DOKTER GIGI
118,882,162,882,162,892,119,893,KAWIN
260,879,296,878,297,889,260,889,ANAK
438,875,464,874,464,885,438,885,WNI
965,863,1137,860,1137,872,966,875,KAREN MAHESWARA, S.GZ
1288,856,1396,854,1396,864,1289,866,KARTIKA FARIDA
351,985,447,984,447,998,351,1000,09-03-2021
