228,750,270,750,270,768,227,767,ANAK
392,752,424,752,424,770,391,769,WNI
877,758,1082,761,1082,781,877,777,DRG. ANITA HIDAYANTO, M.FARM
1175,761,1273,763,1273,781,1174,779,NOVA NASYIAH
100,485,198,487,198,505,100,504,R. ILSA TAMBA
456,490,578,492,577,510,456,508,8881384201957261
578,492,663,493,662,511,578,509,PEREMPUAN
662,493,753,494,753,512,661,510,PEKALONGAN
830,494,901,496,900,513,830,512,02-01-1995
901,495,945,496,945,514,900,513,ISLAM
994,496,1181,499,1181,517,994,514,AKADEMI/DIPLOMA III/S. MUDA
1202,499,1245,500,1245,517,1201,517,PILOT
98,769,146,770,146,787,98,787,KAWIN
228,770,270,771,270,789,228,788,ANAK
392,772,424,773,424,791,391,790,WNI
878,778,1082,782,1082,801,877,798,DRG. ANITA HIDAYANTO, M.FARM
1175,782,1330,785,1330,802,1174,800,DT. CAWISONO WASKITA
100,506,217,508,216,526,100,524,SAFINA DABUKKE
455,510,577,512,577,531,455,528,8881381911967261
578,512,643,513,642,531,578,530,LAKI-LAKI
661,513,753,515,753,533,661,531,PAYAKUMBUH
830,515,900,516,900,534,830,533,19-11-1996
900,516,945,517,945,534,900,534,ISLAM
994,517,1142,519,1142,537,994,535,TIDAK/BELUM SEKOLAH
1201,519,1315,521,1315,539,1201,537,PEGAWAI NEGERI
98,790,146,790,145,808,97,807,KAWIN
228,791,270,792,269,810,227,809,ANAK
391,793,424,794,423,811,391,811,WNI
877,799,1082,803,1082,822,877,818,DRG. ANITA HIDAYANTO, M.FARM
1174,803,1273,804,1272,822,1174,820,NOVA NASYIAH
100,527,229,529,228,547,100,545,RAHAYU MAYASARI
456,531,577,533,577,551,455,549,8881385210987261
578,533,662,535,662,552,578,551,PEREMPUAN
661,534,735,535,735,553,661,552,PAREPARE
830,536,900,537,900,555,830,554,12-10-1998
900,537,945,537,945,555,900,554,ISLAM
994,537,1042,538,1042,556,994,555,D-I/D-II
1201,540,1303,542,1303,560,1201,558,PERDAGANGAN
98,810,146,811,145,829,97,828,KAWIN
228,812,270,812,269,830,227,829,ANAK
391,814,424,814,423,832,391,832,WNI
877,820,1082,823,1082,843,877,839,DRG. ANITA HIDAYANTO, M.FARM
1174,823,1330,826,1330,844,1174,841,DT. CAWISONO WASKITA
100,547,223,550,223,568,99,566,NADINE ARDIANTO
455,552,577,554,577,572,455,570,8881382212057261
578,554,642,555,642,573,577,572,LAKI-LAKI
661,555,713,556,713,573,661,573,MEDAN
830,556,900,558,900,575,829,574,22-12-2005
900,557,945,558,944,576,900,575,ISLAM
994,558,1060,559,1060,577,994,576,STRATA II
1200,561,1261,562,1261,580,1200,579,ARSITEK
97,831,190,833,189,850,97,849,BELUM KAWIN
227,832,269,833,269,851,227,850,ANAK
391,834,423,835,423,853,391,852,WNI
877,840,1082,844,1081,863,877,860,DRG. ANITA HIDAYANTO, M.FARM
1174,844,1272,846,1272,863,1174,862,NOVA NASYIAH
308,892,405,893,405,915,308,913,03-12-2007
